List of Securities,,,,,,,,,,,,,,,,,,,,
Updated as at 03/12/2019,,,,,,,,,,,,,,,,,,,,
Stock Code,Name of Securities,Category,Sub-Category,Board Lot,Par Value,ISIN,Expiry Date,Subject to Stamp Duty,Shortsell Eligible,CAS Eligible,VCM Eligible,Admitted to Stock Options,Admitted to Stock Futures,Admitted to CCASS,ETF / Fund Manager,Debt Securities Board Lot (Nominal),Debt Securities Investor Type,,,
69111,SG#HSI  RC2109K,Callable Bull/Bear Contracts,,"10,000",,,29/09/2021,,,,,,,Y,,,,,,
69115,SG#HSI  RC2110J,Callable Bull/Bear Contracts,,"10,000",,,28/10/2021,,,,,,,Y,,,,,,
69128,GS#GEG  RP2002E,Callable Bull/Bear Contracts,,"10,000",,,10/02/2020,,,,,,,Y,,,,,,
69139,SG#HSBC RP1912A,Callable Bull/Bear Contracts,,"4,000",,,23/12/2019,,,,,,,Y,,,,,,
69145,GS#HSI  RP2002W,Callable Bull/Bear Contracts,,"10,000",,,27/02/2020,,,,,,,Y,,,,,,
69152,GS#HSI  RP2002X,Callable Bull/Bear Contracts,,"10,000",,,27/02/2020,,,,,,,Y,,,,,,
69154,GS#HSI  RP2002N,Callable Bull/Bear Contracts,,"10,000",,,27/02/2020,,,,,,,Y,,,,,,
69165,BP#PINANRC2009F,Callable Bull/Bear Contracts,,"50,000",,NL0014024515,29/09/2020,,,,,,,Y,,,,,,
69176,BP#PINANRC2009G,Callable Bull/Bear Contracts,,"50,000",,NL0014024523,29/09/2020,,,,,,,Y,,,,,,
69177,HS#PINANRP1912C,Callable Bull/Bear Contracts,,"50,000",,HK0000498847,16/12/2019,,,,,,,Y,,,,,,
69187,BP#PINANRP2004J,Callable Bull/Bear Contracts,,"50,000",,NL0014024531,29/04/2020,,,,,,,Y,,,,,,
69189,BP#PINANRP2004K,Callable Bull/Bear Contracts,,"50,000",,NL0014024549,29/04/2020,,,,,,,Y,,,,,,
69192,BP#MTUANRC2012H,Callable Bull/Bear Contracts,,"10,000",,NL0014024556,30/12/2020,,,,,,,Y,,,,,,
69201,CS#HSI  RC2010G,Callable Bull/Bear Contracts,,"10,000",,CH0436582594,29/10/2020,,,,,,,Y,,,,,,
69202,CS#HSI  RC2011Z,Callable Bull/Bear Contracts,,"10,000",,CH0436582602,27/11/2020,,,,,,,Y,,,,,,
69205,CS#HSI  RC2011D,Callable Bull/Bear Contracts,,"10,000",,CH0436582610,27/11/2020,,,,,,,Y,,,,,,
69206,CS#HSI  RC2011G,Callable Bull/Bear Contracts,,"10,000",,CH0436582628,27/11/2020,,,,,,,Y,,,,,,
69207,CS#HSI  RC2012K,Callable Bull/Bear Contracts,,"10,000",,CH0436582636,30/12/2020,,,,,,,Y,,,,,,
69211,BP#HKEX RC2009R,Callable Bull/Bear Contracts,,"10,000",,NL0014024572,29/09/2020,,,,,,,Y,,,,,,
69218,CS#HSI  RC2011H,Callable Bull/Bear Contracts,,"10,000",,CH0436582644,27/11/2020,,,,,,,Y,,,,,,
69223,MB#TENCTRC2004I,Callable Bull/Bear Contracts,,"10,000",,,29/04/2020,,,,,,,Y,,,,,,
69229,VT#HSBC RP2001A,Callable Bull/Bear Contracts,,"4,000",,CH0481033634,17/01/2020,,,,,,,Y,,,,,,
69230,CS#HSI  RC2012L,Callable Bull/Bear Contracts,,"10,000",,CH0436582651,30/12/2020,,,,,,,Y,,,,,,
69236,BI#HSI  RC2112S,Callable Bull/Bear Contracts,,"10,000",,HK0000549748,30/12/2021,,,,,,,Y,,,,,,
69239,CS#S BPHRC1912A,Callable Bull/Bear Contracts,,"10,000",,CH0457053178,30/12/2019,,,,,,,Y,,,,,,
69243,CS#HSI  RC2011F,Callable Bull/Bear Contracts,,"10,000",,CH0436582669,27/11/2020,,,,,,,Y,,,,,,
69246,CS#HSI  RC2012M,Callable Bull/Bear Contracts,,"10,000",,CH0436582677,30/12/2020,,,,,,,Y,,,,,,
69247,CS#HSI  RC2010H,Callable Bull/Bear Contracts,,"10,000",,CH0436582685,29/10/2020,,,,,,,Y,,,,,,
69255,CS#HSI  RC2012N,Callable Bull/Bear Contracts,,"10,000",,CH0436582693,30/12/2020,,,,,,,Y,,,,,,
69257,GS#PINANRC1912I,Callable Bull/Bear Contracts,,"5,000",,,31/12/2019,,,,,,,Y,,,,,,
69262,BI#HSI  RP2003V,Callable Bull/Bear Contracts,,"10,000",,HK0000549771,30/03/2020,,,,,,,Y,,,,,,
69267,HS#HSI  RP2004A,Callable Bull/Bear Contracts,,"10,000",,HK0000549797,28/04/2020,,,,,,,Y,,,,,,
69268,HS#TENCTRC2004R,Callable Bull/Bear Contracts,,"10,000",,HK0000549805,06/04/2020,,,,,,,Y,,,,,,
69270,HS#XIAMIRC2005A,Callable Bull/Bear Contracts,,"2,000",,HK0000549813,18/05/2020,,,,,,,Y,,,,,,
69271,CS#HSI  RC2012O,Callable Bull/Bear Contracts,,"10,000",,CH0436582701,30/12/2020,,,,,,,Y,,,,,,
69272,HS#CSPC RP2004A,Callable Bull/Bear Contracts,,"100,000",,HK0000549821,27/04/2020,,,,,,,Y,,,,,,
69276,HS#LINK RC2004A,Callable Bull/Bear Contracts,,"50,000",,HK0000549839,27/04/2020,,,,,,,Y,,,,,,
69281,GS#HSI  RP2001B,Callable Bull/Bear Contracts,,"10,000",,,30/01/2020,,,,,,,Y,,,,,,
69285,VT#SUNY RC2001A,Callable Bull/Bear Contracts,,"1,000",,CH0481053525,10/01/2020,,,,,,,Y,,,,,,
69287,HS#MTUANRC2006A,Callable Bull/Bear Contracts,,"10,000",,HK0000549862,22/06/2020,,,,,,,Y,,,,,,
69288,MS#HSI  RC2202A,Callable Bull/Bear Contracts,,"10,000",,,25/02/2022,,,,,,,Y,,,,,,
69290,BP#HSBC RP2004A,Callable Bull/Bear Contracts,,"20,000",,NL0013497209,29/04/2020,,,,,,,Y,,,,,,
69304,UB#LINK RC2005A,Callable Bull/Bear Contracts,,"5,000",,CH0509142136,18/05/2020,,,,,,,Y,,,,,,
69308,SG#HSI  RC2010Z,Callable Bull/Bear Contracts,,"10,000",,,29/10/2020,,,,,,,Y,,,,,,
69310,GS#HSI  RC2012V,Callable Bull/Bear Contracts,,"10,000",,,30/12/2020,,,,,,,Y,,,,,,
69315,UB#HSI  RP2002C,Callable Bull/Bear Contracts,,"10,000",,CH0509142086,27/02/2020,,,,,,,Y,,,,,,
69320,UB#HSI  RP2002Z,Callable Bull/Bear Contracts,,"10,000",,CH0509142128,27/02/2020,,,,,,,Y,,,,,,
69330,SG#SUNACRC1912B,Callable Bull/Bear Contracts,,"10,000",,,30/12/2019,,,,,,,Y,,,,,,
69340,BI#TENCTRC1912G,Callable Bull/Bear Contracts,,"10,000",,HK0000509205,20/12/2019,,,,,,,Y,,,,,,
69344,HT#HSI  RP2004K,Callable Bull/Bear Contracts,,"10,000",,HK0000549912,28/04/2020,,,,,,,Y,,,,,,
69357,HT#HSI  RP2003U,Callable Bull/Bear Contracts,,"10,000",,HK0000549920,30/03/2020,,,,,,,Y,,,,,,
69380,HT#ICBC RP2004C,Callable Bull/Bear Contracts,,"10,000",,HK0000549953,14/04/2020,,,,,,,Y,,,,,,
69390,VT#HSI  RP2004K,Callable Bull/Bear Contracts,,"10,000",,CH0499850581,28/04/2020,,,,,,,Y,,,,,,
69392,VT#HSI  NP2004D,Callable Bull/Bear Contracts,,"10,000",,CH0499850599,28/04/2020,,,,,,,Y,,,,,,
69396,GS#HSI  RP2002L,Callable Bull/Bear Contracts,,"10,000",,,27/02/2020,,,,,,,Y,,,,,,
69400,SG#AIA  RP1912E,Callable Bull/Bear Contracts,,"2,000",,,31/12/2019,,,,,,,Y,,,,,,
69403,SG#FTA50RC2002F,Callable Bull/Bear Contracts,,"1,000",,,27/02/2020,,,,,,,Y,,,,,,
69404,VT#CLIFERP2007C,Callable Bull/Bear Contracts,,"5,000",,CH0499850557,17/07/2020,,,,,,,Y,,,,,,
69405,GS#PINANRC1912P,Callable Bull/Bear Contracts,,"5,000",,,31/12/2019,,,,,,,Y,,,,,,
69407,VT#HSI  NP2004F,Callable Bull/Bear Contracts,,"10,000",,CH0499850615,28/04/2020,,,,,,,Y,,,,,,
69410,CS#PINANRP1912J,Callable Bull/Bear Contracts,,"5,000",,CH0467495575,30/12/2019,,,,,,,Y,,,,,,
69424,GS#HKEX RP1912D,Callable Bull/Bear Contracts,,"10,000",,,30/12/2019,,,,,,,Y,,,,,,
69450,HS#CLIFERC1912A,Callable Bull/Bear Contracts,,"50,000",,HK0000504057,16/12/2019,,,,,,,Y,,,,,,
69469,SG#CSA50RC2002A,Callable Bull/Bear Contracts,,"2,000",,,17/02/2020,,,,,,,Y,,,,,,
69470,JP#HSI  RP2003U,Callable Bull/Bear Contracts,,"10,000",,NL0013906746,30/03/2020,,,,,,,Y,,,,,,
69472,SG#CSA50RC2002B,Callable Bull/Bear Contracts,,"2,000",,,27/02/2020,,,,,,,Y,,,,,,
69483,CS#HSI  RC2010S,Callable Bull/Bear Contracts,,"10,000",,CH0442513849,29/10/2020,,,,,,,Y,,,,,,
69491,BP#HSI  RP2003S,Callable Bull/Bear Contracts,,"10,000",,NL0014024465,30/03/2020,,,,,,,Y,,,,,,
69492,CS#CKH  RP1912A,Callable Bull/Bear Contracts,,"5,000",,CH0462566826,20/12/2019,,,,,,,Y,,,,,,
69496,BP#HSI  RP2003T,Callable Bull/Bear Contracts,,"10,000",,NL0014024473,30/03/2020,,,,,,,Y,,,,,,
69498,SG#GEG  RP2004F,Callable Bull/Bear Contracts,,"10,000",,,29/04/2020,,,,,,,Y,,,,,,
69505,SG#HSI  RP2002B,Callable Bull/Bear Contracts,,"10,000",,,27/02/2020,,,,,,,Y,,,,,,
69507,SG#HSI  RP2003I,Callable Bull/Bear Contracts,,"10,000",,,30/03/2020,,,,,,,Y,,,,,,
69510,HS#BOCL RC2001A,Callable Bull/Bear Contracts,,"10,000",,HK0000504099,06/01/2020,,,,,,,Y,,,,,,
69516,SG#FTA50RC2002A,Callable Bull/Bear Contracts,,"1,000",,,21/02/2020,,,,,,,Y,,,,,,
69523,CS#HSI  RC2008S,Callable Bull/Bear Contracts,,"10,000",,CH0442513831,28/08/2020,,,,,,,Y,,,,,,
69529,SG#FTA50RC2002B,Callable Bull/Bear Contracts,,"1,000",,,27/02/2020,,,,,,,Y,,,,,,
69534,CS#HSI  RP2002U,Callable Bull/Bear Contracts,,"10,000",,CH0501210287,27/02/2020,,,,,,,Y,,,,,,
69546,HS#HSI  RC1912H,Callable Bull/Bear Contracts,,"10,000",,HK0000454881,30/12/2019,,,,,,,Y,,,,,,
69549,CS#HSI  RP2002V,Callable Bull/Bear Contracts,,"10,000",,CH0501210295,27/02/2020,,,,,,,Y,,,,,,
69564,HS#SHK PRC2002A,Callable Bull/Bear Contracts,,"50,000",,HK0000509320,10/02/2020,,,,,,,Y,,,,,,
69565,HS#CSPC RC1912A,Callable Bull/Bear Contracts,,"20,000",,HK0000509338,30/12/2019,,,,,,,Y,,,,,,
69580,CS#CSPC RC2007B,Callable Bull/Bear Contracts,,"10,000",,CH0475710502,30/07/2020,,,,,,,Y,,,,,,
69596,GS#HSI  RP2003J,Callable Bull/Bear Contracts,,"10,000",,,30/03/2020,,,,,,,Y,,,,,,
69603,HT#GEELYRP1912B,Callable Bull/Bear Contracts,,"50,000",,HK0000504180,12/12/2019,,,,,,,Y,,,,,,
69642,HT#HSI  RC2001I,Callable Bull/Bear Contracts,,"10,000",,HK0000458585,30/01/2020,,,,,,,Y,,,,,,
69652,HS#PINANRP2004C,Callable Bull/Bear Contracts,,"50,000",,HK0000550076,20/04/2020,,,,,,,Y,,,,,,
69664,HS#HSCEIRP2004A,Callable Bull/Bear Contracts,,"10,000",,HK0000550092,28/04/2020,,,,,,,Y,,,,,,
69674,HT#HSI  RC2001J,Callable Bull/Bear Contracts,,"10,000",,HK0000458601,30/01/2020,,,,,,,Y,,,,,,
69689,HT#HSI  RC1912N,Callable Bull/Bear Contracts,,"10,000",,HK0000458619,30/12/2019,,,,,,,Y,,,,,,
69690,HS#AIA  RP2004D,Callable Bull/Bear Contracts,,"20,000",,HK0000550126,14/04/2020,,,,,,,Y,,,,,,
69691,CS#PINANRP2001B,Callable Bull/Bear Contracts,,"5,000",,CH0467497274,24/01/2020,,,,,,,Y,,,,,,
69698,HT#HSI  RC1912O,Callable Bull/Bear Contracts,,"10,000",,HK0000458627,30/12/2019,,,,,,,Y,,,,,,
69703,VT#CSA50RP2001A,Callable Bull/Bear Contracts,,"2,000",,CH0461061001,17/01/2020,,,,,,,Y,,,,,,
69707,VT#C MOBRP1912B,Callable Bull/Bear Contracts,,"5,000",,CH0461060904,20/12/2019,,,,,,,Y,,,,,,
69715,VT#AIA  RP2001A,Callable Bull/Bear Contracts,,"2,000",,CH0461060953,10/01/2020,,,,,,,Y,,,,,,
69719,VT#HKEX RP2001A,Callable Bull/Bear Contracts,,"1,000",,CH0461060946,10/01/2020,,,,,,,Y,,,,,,
69721,HT#HSI  RC2201U,Callable Bull/Bear Contracts,,"10,000",,HK0000550191,28/01/2022,,,,,,,Y,,,,,,
69731,VT#PINANRP2002A,Callable Bull/Bear Contracts,,"5,000",,CH0461060987,07/02/2020,,,,,,,Y,,,,,,
69734,HT#HSI  RP2003W,Callable Bull/Bear Contracts,,"10,000",,HK0000550225,30/03/2020,,,,,,,Y,,,,,,
69736,HT#HSI  RC2201W,Callable Bull/Bear Contracts,,"10,000",,HK0000550241,28/01/2022,,,,,,,Y,,,,,,
69739,VT#CSA50RC2009A,Callable Bull/Bear Contracts,,"2,000",,CH0510572214,25/09/2020,,,,,,,Y,,,,,,
69741,VT#PINANRP2009A,Callable Bull/Bear Contracts,,"5,000",,CH0510572206,25/09/2020,,,,,,,Y,,,,,,
69745,VT#CSA50RP2007A,Callable Bull/Bear Contracts,,"2,000",,CH0510572222,24/07/2020,,,,,,,Y,,,,,,
69751,VT#CSA50RC2011A,Callable Bull/Bear Contracts,,"2,000",,CH0510572230,20/11/2020,,,,,,,Y,,,,,,
69759,VT#HSI  RP2004H,Callable Bull/Bear Contracts,,"10,000",,CH0510572255,28/04/2020,,,,,,,Y,,,,,,
69761,UB#HSI  RC2009B,Callable Bull/Bear Contracts,,"10,000",,CH0441278626,29/09/2020,,,,,,,Y,,,,,,
69774,UB#HSI  RC2011W,Callable Bull/Bear Contracts,,"10,000",,CH0441278741,27/11/2020,,,,,,,Y,,,,,,
69775,UB#HSI  RC2010P,Callable Bull/Bear Contracts,,"10,000",,CH0441278790,29/10/2020,,,,,,,Y,,,,,,
69786,VT#HSI  RP2004I,Callable Bull/Bear Contracts,,"10,000",,CH0510572263,28/04/2020,,,,,,,Y,,,,,,
69787,VT#CLIFERP1912A,Callable Bull/Bear Contracts,,"1,000",,CH0461015056,20/12/2019,,,,,,,Y,,,,,,
69800,JP#HSCEIRP1912A,Callable Bull/Bear Contracts,,"10,000",,NL0012749071,30/12/2019,,,,,,,Y,,,,,,
69807,BP#HSI  RC1912Y,Callable Bull/Bear Contracts,,"10,000",,NL0013145154,30/12/2019,,,,,,,Y,,,,,,
69814,BP#HSI  RC1912Z,Callable Bull/Bear Contracts,,"10,000",,NL0013145162,30/12/2019,,,,,,,Y,,,,,,
69820,BP#HKEX RC2009S,Callable Bull/Bear Contracts,,"10,000",,NL0014024648,29/09/2020,,,,,,,Y,,,,,,
69862,CS#SHK PRP2005A,Callable Bull/Bear Contracts,,"5,000",,CH0501210394,28/05/2020,,,,,,,Y,,,,,,
69864,VT#HSI  RP2002A,Callable Bull/Bear Contracts,,"10,000",,CH0471366606,27/02/2020,,,,,,,Y,,,,,,
69867,VT#HSI  RP2002B,Callable Bull/Bear Contracts,,"10,000",,CH0471366614,27/02/2020,,,,,,,Y,,,,,,
69870,CS#TENCTRC2007B,Callable Bull/Bear Contracts,,"5,000",,CH0501210402,30/07/2020,,,,,,,Y,,,,,,
69875,CS#C MOBRC2007A,Callable Bull/Bear Contracts,,"5,000",,CH0501210410,30/07/2020,,,,,,,Y,,,,,,
69900,JP#HSI  RP2109E,Callable Bull/Bear Contracts,,"10,000",,NL0013906852,29/09/2021,,,,,,,Y,,,,,,
69902,HS#HSI  RC2003K,Callable Bull/Bear Contracts,,"10,000",,HK0000462256,30/03/2020,,,,,,,Y,,,,,,
69922,HS#HSCEIRC1912F,Callable Bull/Bear Contracts,,"10,000",,HK0000462264,30/12/2019,,,,,,,Y,,,,,,
69929,SG#CSPC RC2007B,Callable Bull/Bear Contracts,,"10,000",,,30/07/2020,,,,,,,Y,,,,,,
69945,SG#PINANRP2004G,Callable Bull/Bear Contracts,,"5,000",,,29/04/2020,,,,,,,Y,,,,,,
69946,SG#HSI  RC2108N,Callable Bull/Bear Contracts,,"10,000",,,30/08/2021,,,,,,,Y,,,,,,
69948,UB#HSI  RC1912J,Callable Bull/Bear Contracts,,"10,000",,CH0444662651,30/12/2019,,,,,,,Y,,,,,,
69952,UB#HSI  RC1912E,Callable Bull/Bear Contracts,,"10,000",,CH0444662529,30/12/2019,,,,,,,Y,,,,,,
69962,JP#HSI  RC2010M,Callable Bull/Bear Contracts,,"10,000",,NL0013105554,29/10/2020,,,,,,,Y,,,,,,
69963,JP#HSI  RC2009F,Callable Bull/Bear Contracts,,"10,000",,NL0013105661,29/09/2020,,,,,,,Y,,,,,,
69967,JP#HSI  RC2010P,Callable Bull/Bear Contracts,,"10,000",,NL0013105562,29/10/2020,,,,,,,Y,,,,,,
69968,JP#HSI  RC2010Z,Callable Bull/Bear Contracts,,"10,000",,NL0013105588,29/10/2020,,,,,,,Y,,,,,,
69975,HS#SUNACRC1912D,Callable Bull/Bear Contracts,,"100,000",,HK0000480928,16/12/2019,,,,,,,Y,,,,,,
69977,JP#HSI  RC2011T,Callable Bull/Bear Contracts,,"10,000",,NL0013105729,27/11/2020,,,,,,,Y,,,,,,
69981,JP#HSI  RC2011U,Callable Bull/Bear Contracts,,"10,000",,NL0013105604,27/11/2020,,,,,,,Y,,,,,,
69986,VT#HSI  RP1912Y,Callable Bull/Bear Contracts,,"10,000",,CH0471411170,30/12/2019,,,,,,,Y,,,,,,
69987,CS#PINANRP2001C,Callable Bull/Bear Contracts,,"5,000",,CH0475712128,24/01/2020,,,,,,,Y,,,,,,
69998,HT#HSI  RC2001Q,Callable Bull/Bear Contracts,,"10,000",,HK0000462330,30/01/2020,,,,,,,Y,,,,,,
80737,BAY AREA DEV-R,Equity,Equity Securities (Main Board),500,HKD 0.1000,,,Y,Y,Y,,,,Y,,,,,,
82805,VANGUARDASXJP-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000398971,,,Y,Y,,,,Y,Vanguard Investments Hong Kong Limited,,,,,
82811,HT CSI300 ETF-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000179348,,,Y,Y,,,,Y,Haitong International Asset Management (HK) Limited,,,,,
82813,CAM CTPB BOND-R,Exchange Traded Products,Exchange Traded Funds,10,,HK0000414364,,,Y,Y,,,,Y,China Asset Management (Hong Kong) Limited,,,,,
82822,CSOP A50 ETF-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000112307,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
82823,ISHARES A50-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000343787,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
82828,HSCEI ETF-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000251360,,,Y,Y,,,,Y,Hang Seng Investment Management Limited,,,,,
82832,BOSERA FA50-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000172673,,,Y,Y,,,,Y,"Bosera Asset Management (International) Co., Limited",,,,,
82833,HS HSI ETF-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000252970,,,Y,Y,,,,Y,Hang Seng Investment Management Limited,,,,,
82834,ISHARESND100-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000297660,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
82836,ISHARES INDIA-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000310018,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
82843,AMUNDI A50-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000308285,,,Y,Y,,,,Y,Amundi Hong Kong Limited,,,,,
82846,ISHARESCSI300-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000326139,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
82847,ISHARESFS100-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000297694,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
83008,C-SHS CSI 300-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000146297,,,Y,Y,,,,Y,China Universal Asset Management (Hong Kong) Company Limited,,,,,
83010,ISHARES AXJ-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000310034,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
83012,AMUNDI HK35-R,Exchange Traded Products,Exchange Traded Funds,500,,HK0000286812,,,Y,Y,,,,Y,Amundi Hong Kong Limited,,,,,
83053,CSOP HKD MM-R,Exchange Traded Products,Exchange Traded Funds,"1,000",,HK0000426392,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
83074,ISHARESMSCITW-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000297785,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
83079,CICC CGB-R,Exchange Traded Products,Exchange Traded Funds,20,,HK0000458296,,,Y,Y,,,,Y,China International Capital Corporation Hong Kong Asset Management Limited,,,,,
83081,VALUEGOLD ETF-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000167822,,,Y,Y,,,,Y,Sensible Asset Management Hong Kong Limited,,,,,
83085,VANGUARDAXJHY-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000399037,,,Y,Y,,,,Y,Vanguard Investments Hong Kong Limited,,,,,
83093,CICCSELECT100-R,Exchange Traded Products,Exchange Traded Funds,500,,HK0000458312,,,Y,Y,,,,Y,China International Capital Corporation Hong Kong Asset Management Limited,,,,,
83095,VALUE A SHARE-R,Exchange Traded Products,Exchange Traded Funds,500,,HK0000240686,,,Y,Y,,,,Y,Value Partners Hong Kong Limited,,,,,
83100,EFUND CSI100-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000111275,,,Y,Y,,,,Y,"E Fund Management (Hong Kong) Co., Limited",,,,,
83101,VANGUARDDVEUR-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000399011,,,Y,Y,,,,Y,Vanguard Investments Hong Kong Limited,,,,,
83115,ISHARESHSI-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000313434,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
83118,HGI MSCI CN A-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000111283,,,Y,Y,,,,Y,Harvest Global Investments Limited,,,,,
83122,CSOP RMB MM-R,Exchange Traded Products,Exchange Traded Funds,10,,HK0000226131,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
83126,VANGUARDJAPAN-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000398997,,,Y,Y,,,,Y,Vanguard Investments Hong Kong Limited,,,,,
83127,GX CSI300-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000215316,,,Y,Y,,,,Y,Mirae Asset Global Investments (Hong Kong) Limited,,,,,
83128,HS AINDTOPETF-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000159969,,,Y,Y,,,,Y,Hang Seng Investment Management Limited,,,,,
83129,CSOP 300SMART-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000268315,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
83140,VANGUARDSP500-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000399052,,,Y,Y,,,,Y,Vanguard Investments Hong Kong Limited,,,,,
83146,ISHARESDAX-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000297751,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
83147,CSOP CHINEXT-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000248226,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
83149,CSOP MSCI-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000273489,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
83150,HGI CSI500-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000222106,,,Y,Y,,,,Y,Harvest Global Investments Limited,,,,,
83155,ISHARESES50-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000297728,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
83167,ICBCCSOPCHINA-R,Exchange Traded Products,Exchange Traded Funds,50,,HK0000406931,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
83168,HS RMB GOLD ETF,Exchange Traded Products,Exchange Traded Funds,100,,HK0000099405,,,Y,Y,,,,Y,Hang Seng Investment Management Limited,,,,,
83169,VANGUARDCHINA-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000415312,,,Y,Y,,,,Y,Vanguard Investments Hong Kong Limited,,,,,
83170,ISHARESKS200-R,Exchange Traded Products,Exchange Traded Funds,100,,HK0000297819,,,Y,Y,,,,Y,BlackRock Asset Management North Asia Limited,,,,,
83180,CAM CES A80-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000158250,,,Y,Y,,,,Y,China Asset Management (Hong Kong) Limited,,,,,
83186,CICCKRANECNET-R,Exchange Traded Products,Exchange Traded Funds,50,,HK0000398393,,,Y,Y,,,,Y,China International Capital Corporation Hong Kong Asset Management Limited,,,,,
83188,CAM CSI300-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000110269,,,Y,Y,,,,Y,China Asset Management (Hong Kong) Limited,,,,,
83197,CAM MSCI AINC-R,Exchange Traded Products,Exchange Traded Funds,200,,HK0000389624,,,Y,Y,,,,Y,China Asset Management (Hong Kong) Limited,,,,,
83199,CSOP CTPBBOND-R,Exchange Traded Products,Exchange Traded Funds,20,,HK0000182979,,,Y,Y,,,,Y,CSOP Asset Management Limited,,,,,
84602,ICBC CNHPREF1-R,Equity,Equity Securities (Main Board),"10,000",RMB 100.0000,XS1142397550,,,,Y,,,,,,,,,,
85700,CCBASIA N2111-R,Debt Securities,,"10,000",,XS1138283152,18/11/2021,,,,,,,,,"RMB 1,000,000",Professional,,,
85701,CCBASIA N2411-R,Debt Securities,,"10,000",,XS1138283236,18/11/2024,,,,,,,,,"RMB 1,000,000",Professional,,,
85717,LENOVO N2006-R,Debt Securities,,"10,000",,XS1242768536,10/06/2020,,,,,,,,,"RMB 1,000,000",Professional,,,
85723,CHARMLI N2512-R,Debt Securities,,"10,000",,XS1334257133,29/12/2025,,,,,,,,,"RMB 1,000,000",Professional,,,
85726,BOCL N2004-R,Debt Securities,,"10,000",,XS1599276521,20/04/2020,,,,,,,,,"RMB 1,000,000",Professional,,,
85727,HKMC N2011-R,Debt Securities,,"10,000",,HK0000371606,06/11/2020,,,,,,,,,"RMB 1,000,000",Professional,,,
85728,SINOCHM N2102-R,Debt Securities,,"10,000",,HK0000399094,14/02/2021,,,,,,,,,"RMB 1,000,000",Professional,,,
85729,FE HORI N2102-R,Debt Securities,,"10,000",,XS1781824393,27/02/2021,,,,,,,,,"RMB 1,000,000",Professional,,,
85731,BOCL N2103B-R,Debt Securities,,"10,000",,XS1774687542,05/03/2021,,,,,,,,,"RMB 1,000,000",Professional,,,
85732,FRNSHIN N2103-R,Debt Securities,,"10,000",,XS1789207740,08/03/2021,,,,,,,,,"RMB 1,000,000",Professional,,,
